pair_ID	sentence_A	sentence_B	relatedness_score	entailment_judgement
9687	Un hombre está realizando un salto en bicicleta .	Un ciclista está realizando un salto en bicicleta .	4.4	NEUTRAL
9689	Un ciclista realiza un truco sobre una pared muy grafitizada	Un ciclista está realizando un truco sobre la pared llena de graffiti	4.8	ENTAILMENT
9691	Un ciclista está realizando un salto en bicicleta .	Un ciclista está realizando un truco sobre la pared llena de graffiti	3.8	NEUTRAL
9692	Un ciclista realiza un truco sobre una pared limpia	Un ciclista está realizando un salto en bicicleta .	4.4	NEUTRAL
9694	No hay ciclista realizando un salto en bicicleta	Un ciclista realiza un truco sobre una pared muy grafitizada	3.4	NEUTRAL
9695	Un ciclista realiza un truco sobre una pared muy grafitizada	Un ciclista está realizando un salto en bicicleta .	3.585	NEUTRAL
9697	Una mujer muestra un gato pequeño a un bebé .	Una mujer muestra un perro pequeño a un bebé	3.5	NEUTRAL
9698	Una mujer está agachada junto a un perro y le sonríe a una niña sentada en la acera	Una mujer está agachada junto a un perro y le sonríe a una niña sentada en la acera	4.8	ENTAILMENT
9699	Una mujer está agachada junto a un perro y le sonríe a una niña sentada en la acera	Un hombre está agachado junto a un perro y le sonríe a una niña sentada en la acera	4.2	NEUTRAL
9700	Una mujer muestra un perro pequeño a un bebé	Una mujer está agachada junto a un perro y le sonríe a una niña sentada en la acera	3.2	NEUTRAL
9701	Un hombre está agachado junto a un perro y le sonríe a una niña sentada en la acera	Una mujer muestra un perro pequeño a un bebé	2.5	NEUTRAL
9702	Una mujer está mostrando un cachorro a un bebé .	Una mujer está agachada junto a un perro y le sonríe a una niña sentada en la acera	3.4	NEUTRAL
9703	Una mujer está agachada junto a un perro y le sonríe a una niña sentada en la acera	Una mujer muestra un gato pequeño a un bebé .	2.8	NEUTRAL
9704	Una mujer muestra un perro pequeño a un bebé	Una mujer está agachada junto a un perro y le sonríe a una niña sentada en la acera	3.4	NEUTRAL
9708	Un perro blanco y negro lleva un pequeño palo sobre la hierba verde	Un perro blanco y negro lleva un palo enorme sobre la hierba verde	4.0	NEUTRAL
9709	Un perro blanco y negro lleva un gran palo sobre la hierba verde	Un perro blanco y negro con una rama grande corre en el campo	4.1	ENTAILMENT
9710	Un perro blanco y negro lleva un pequeño palo sobre la hierba verde	Un perro blanco y negro con una rama grande corre en el campo	3.5	NEUTRAL
9715	Un niño con una camisa a rayas corre descalzo en la colina arenosa	Una niña con una camisa a rayas corre descalza en la colina de arena	3.7	NEUTRAL
9717	Un niño corre por la hierba .	Un niño corre por la arena	4.0	NEUTRAL
9718	Un niño con una camisa a rayas corre descalzo en la colina arenosa	Un niño corre en la playa .	3.6	NEUTRAL
9719	Un niño corre por la hierba .	Un niño con una camisa a rayas corre descalzo en la colina arenosa	3.3	NEUTRAL
9720	Un niño con una camisa a rayas corre descalzo en la colina arenosa	Un niño corre por la arena	3.7	ENTAILMENT
9721	Un niño corre por la arena	Una niña con una camisa a rayas corre descalza en la colina de arena	3.2	NEUTRAL
9723	Un corredor está apoyado en una motocicleta de carreras .	Un hombre está apoyado en una motocicleta de carreras	4.3	NEUTRAL
9726	El piloto de motos está montando una bicicleta roja y negra .	Ningún piloto de motos está montando una bicicleta roja y negra	3.8	CONTRADICTION
9730	El piloto de motos está montando una bicicleta roja y negra .	Una mujer se apoya en una motocicleta de carreras	2.3	NEUTRAL
9731	El piloto de motos está montando una bicicleta roja y negra .	Un hombre está apoyado en una motocicleta de carreras	2.7	NEUTRAL
9733	Una mujer está disparando a la práctica de tiro	Un hombre está disparando a la práctica de tiro .	3.6	NEUTRAL
9736	La mujer lleva protección para los oídos y está disparando un arma en un campo de tiro interior	Una mujer está disparando a la práctica de tiro	4.3	ENTAILMENT
9738	Una mujer lleva protección para los oídos y está disparando un arma en un campo de tiro interior	Una mujer dispara a la práctica de tiro	4.1	ENTAILMENT
9744	Un niño saca la lengua para la cámara y otro niño mira	Un niño saca la lengua para la cámara y otro niño no mira	4.2	CONTRADICTION
9746	Dos jóvenes están mirando a la cámara y uno está sacando la lengua	Un niño saca la lengua para la cámara y otro niño no mira	3.9	NEUTRAL
9748	Dos niñas están mirando a la cámara y uno está sacando la lengua	Un niño saca la lengua para la cámara y otro niño mira	3.2	NEUTRAL
9749	Un niño saca la lengua para la cámara y otro niño mira	Dos jóvenes están mirando a la cámara y uno está sacando la lengua	3.9	ENTAILMENT
9752	Un perro corre sobre hormigón y sostiene una bola azul	Un perro corre sobre hormigón y sostiene una pelota .	4.7	ENTAILMENT
9753	Un perro está parado sobre hormigón y sostiene una bola azul	Un perro corre sobre hormigón y sostiene una bola azul	4.2	NEUTRAL
9757	El perro pequeño está caminando afuera y lleva un juguete colorido en la boca .	Un perro corre sobre hormigón y sostiene una bola azul	3.6	NEUTRAL
9758	Un perro corre sobre hormigón y sostiene una bola azul	El perro grande camina afuera y lleva un juguete colorido en la boca .	3.6	NEUTRAL
9760	Una niña y una mujer vestida con una camisa amarilla son salpicadas por una fuente de la ciudad	Una mujer toca la trompeta	1.7	NEUTRAL
9764	Un niño cruza un puente .	Una persona está revolviendo verduras en un tazón .	1.0	NEUTRAL
9765	No hay niño rubio sosteniendo una botella amarilla	Alguien esta tocando la guitarra	1.0	NEUTRAL
9766	Un hombre esta trepando una cuerda	No hay ningún hombre con una máscara en la mano levantada .	1.2	NEUTRAL
9769	Un cachorro de tigre está rugiendo	Dos perros juegan afuera	1.1	NEUTRAL
9770	Una mujer está sacando dos huevos de una olla con agua .	Un hombre toca una trompeta	1.0	NEUTRAL
9773	El panda no come bambú	Un hombre en bicicleta va en una sola rueda	1.0	NEUTRAL
9774	Una mujer coloca las brochetas en una rejilla	Un perro está saltando alto en el aire en el campo .	1.0	NEUTRAL
9776	Un niño con una camisa a rayas corre descalzo en la colina arenosa	Una mujer lleva un casco azul y está montando una bicicleta en un estacionamiento	1.0	NEUTRAL
9778	Un perro está jugando solo en una playa cubierta de nieve .	Los botones de un microondas están siendo presionados por un hombre .	1.0	NEUTRAL
9780	Un león se mueve lentamente	Una persona está cortando una zanahoria en trozos	1.0	NEUTRAL
9784	La mujer está picando una papa	No hay hombre en moto	1.1	NEUTRAL
9786	Un perro está jugando en la hierba verde .	El hombre no toca la guitarra	1.0	NEUTRAL
9795	Un hombre toca un violín	Una mujer está cortando una cebolla blanca .	1.0	NEUTRAL
9799	Los peatones y los automóviles se mueven a través de un atasco en la gran ciudad	Un hombre está rompiendo tablas de madera con la mano .	1.0	NEUTRAL
9800	Un niño está parado junto a la apertura de una fuente .	El hombre está de pie sobre una montaña rocosa y hay nubes grises en el fondo	1.4	NEUTRAL
9803	Una mujer sentada canta una canción y toca la guitarra .	El hombre no levanta pesas	1.0	NEUTRAL
9805	La niña , que es pequeña , se balancea y la mujer está parada detrás	Un perro rojo está saltando y atrapando una pelota de tenis en su boca .	1.2	NEUTRAL
9806	La mujer está friendo una chuleta de cerdo empanizada	La dama no está rompiendo huevos crudos en un tazón	2.4	NEUTRAL
9811	El hombre toca la batería	El pájaro negro está sentado en un árbol sin hojas .	1.0	NEUTRAL
9814	Un padre empuja a su hija en un kart y otra niña mira	Un perro blanco está parado sobre hojas caídas	1.0	NEUTRAL
9815	Un hombre está cortando el césped	Un perro blanco y negro está jugando con un voleibol hecho jirones en un campo marrón	1.0	NEUTRAL
9816	Un coche blanco está siendo conducido por el hombre .	Una persona que juega al fútbol pasa corriendo junto a un oficial que lleva una pelota de fútbol	1.0	NEUTRAL
9817	Una mujer está friendo pescado	Dos mujeres llevan bikinis y caminan sobre la arena	1.0	NEUTRAL
9820	Un surfista está montando la ola	No hay hombre atando un zapato	1.0	NEUTRAL
9821	Un perro grande y un perro blanco pequeño están jugando juntos .	Dos trabajadores de la construcción están sentados en la parte superior de un edificio	1.0	NEUTRAL
9825	La niña lleva un cartel y un grupo de personas la sigue .	Una mujer limpia la cara de un hombre .	1.0	NEUTRAL
9827	Una mujer esta rompiendo huevos	Un hombre sin camisa está posando con una chica que camina en un parque	1.0	NEUTRAL
9829	Un hombre con tatuajes descansa en un sofá y busca un lápiz .	Una vaca está comiendo heno	1.0	NEUTRAL
9836	Tres hombres están sentados en una colina y mirando las montañas y el cielo .	Una mujer está cosiendo un poco de carne	1.0	NEUTRAL
9839	Dos hombres pelean	Un par de chicos están jugando a un videojuego .	1.3	NEUTRAL
9840	Dos personas están cómodamente sentadas en el banco .	Un hombre esta jugando futbol	1.2	NEUTRAL
9841	Un niño junto a unos cubos de trapos sostiene algo .	Un niño cruza un puente .	1.7	NEUTRAL
9844	El hombre está haciendo un caballito con una motocicleta en el suelo que es en su mayoría estéril .	No hay ningún niño sosteniendo una pistola de agua	1.4	NEUTRAL
9846	Un hombre no toca la guitarra	Un cantante famoso baila en el techo .	1.8	NEUTRAL
9847	Una mujer está surfeando	Un niño asustado está en un muro de escalada	1.0	NEUTRAL
9851	Un ciclista con uniforme negro y rojo está de pie sobre una moto de cross	Cinco adultos están sentados en escalones de piedra .	1.1	NEUTRAL
9853	El piano lo toca un hombre	Un niño rubio baja por un tobogán y levanta los brazos .	1.0	NEUTRAL
9856	Un gato está jugando con una sandía .	Una mujer está mirando la vista de una ciudad .	1.0	NEUTRAL
9859	Los hombres están empacando maletas en el maletero de un automóvil	El joven corre a través de las olas del mar .	1.0	NEUTRAL
9860	El hombre está comiendo cereales	El niño y la niña están jugando y llevan flotadores	1.0	NEUTRAL
9863	Una persona con una chaqueta negra está haciendo trucos en una motocicleta .	La niña , que es pequeña , se peina cuidadosamente en una cola de caballo .	1.3	NEUTRAL
9864	Un perro grande y un perro pequeño están parados junto a la encimera de la cocina y están investigando	Un niño sonriente en ropa de invierno está agitando sus manos enguantadas fuera de un edificio en la nieve .	1.0	NEUTRAL
9868	Un pez está siendo cortado por un hombre	Un gato está saltando a una caja .	1.0	NEUTRAL
9870	Un perro blanco y fuego corre por la hierba alta y verde	La dama está comiendo rebanadas de carne .	1.0	NEUTRAL
9874	Un tigre no anda por ahí	Algunas personas estan caminando	1.7	NEUTRAL
9875	La niña está trotando sobre el caballo .	Un hombre en una motocicleta no va sobre una rueda	1.0	NEUTRAL
9876	Una persona enjuaga un bistec con agua .	Un hombre está untando con mantequilla una rebanada de pan	1.7	NEUTRAL
9877	Un hombre está poniendo ajo en unas rebanadas de pan .	Una persona le está lanzando los ingredientes al hombre de la batidora .	2.2	NEUTRAL
9878	Un bebé estornuda y asusta a otro bebé	Un niño pequeño con cabello negro está borrando una imagen de la cámara	1.0	NEUTRAL
9879	Un hombre sin hogar está sosteniendo un cartel y está pidiendo dinero	El gato está bebiendo leche con hambre	1.0	NEUTRAL
9882	Una niña con una camisa a rayas corre descalza en la colina de arena	Una dama está mezclando una mezcla de carne en un tazón .	1.2	NEUTRAL
9884	Un niño sonríe a la cámara y nada bajo el agua .	Un animal le está ladrando a una pelota .	1.1	NEUTRAL
9885	Un joven vestido con un traje de baño rojo está saltando a una piscina infantil azul	Un hombre está poniendo comida en un recipiente .	1.0	NEUTRAL
9886	Dos niños se estiran sobre unas barras de metal .	Un ciclista con uniforme negro y rojo está de pie sobre una moto de cross	1.3	NEUTRAL
9889	No hay mujer batiendo dos huevos en un bol y usando un batidor de alambre	Un hombre vestido con una camisa negra teñida está sentado a la mesa y riendo	1.2	NEUTRAL
9893	Un niño está jugando con un chorro de agua al aire libre y el resto de su familia está mirando	Un hombre está de pie junto a una jaula que es grande y colorida .	1.4	NEUTRAL
9895	El hombre está usando un mazo para romper un bloque de concreto que está sobre otra persona	Un hombre y una mujer caminan juntos por el bosque .	1.0	NEUTRAL
9897	Un hombre y dos mujeres en una habitación oscura están sentados en una mesa con velas .	Un hombre se cae abruptamente de un caballo en una pista trazada en la naturaleza	1.1	NEUTRAL
9900	Un niño está siendo tirado al agua por el perro .	Una persona con uniforme de motocross lleva casco y monta una motocicleta roja	1.0	NEUTRAL
9903	Un escalador sostiene una roca y otro hombre amarra una pared .	El perro blanco y negro corre al aire libre	1.4	NEUTRAL
9904	El hombre está escalando rocas	Un hombre está cocinando una serpiente	1.0	NEUTRAL
9905	Tres perros pequeños están oliendo algo	Un hombre está picando mantequilla en un recipiente	1.0	NEUTRAL
9907	Un gato toca teclados	No hay hombres peleando	1.1	NEUTRAL
9911	Una mujer rompe un huevo en un cuenco .	Un perro marrón y blanco con un pañuelo marrón y negro corre rápidamente	1.0	NEUTRAL
